Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-1586.0482266074728,-14398.41170060007,394.7082318757709,2779.1449898167657,6181.252630133376,4144.530547292608,-3169.963234349301,4177.407214516087,6994.197243138362,6530.535848517166,5582.257321006373,6512.152521233809,6314.453325773539,4788.072485672799,7639.684175190173,4656.18936639083,5675.491533781352,5356.826280292711,-18001.104656018706,5895.024851748817,5780.583933780067,5738.860682437294,5625.800082558079,3325.9391784667964,5798.7790358693965,4927.421870984529,-15315.005653782891,-7333.755493164061,-1301.263508043791,-3012.042296560187,2137.5480451081926,-4669.490613435443,-4539.176037437037
-1592.008691085012,-14400.231210809003,391.32017838327505,2775.945161518297,6178.429252222964,4142.522811889648,-3169.963234349301,4173.893677560905,6991.499348690633,6528.465371382863,5582.884738319798,6509.705593711451,6311.692689594469,4786.503942389237,7641.064493279707,4654.3698561818965,5673.421056647049,5355.132253546463,-17998.093052914268,5894.648401360761,5778.513456645765,5737.041172228361,5625.611857364052,3324.433376914576,5797.649684705231,4927.861063103926,-15319.021124588813,-7336.2651624177615,-1304.1496276855466,-3015.4303500526826,2137.3598199141647,-4672.063024420488,-4540.49361379523
-1592.44788320441,-14398.474442331411,393.9553310996607,2777.137254413805,6179.935053775184,4143.463937859786,-3167.641790289628,4173.956419292249,6993.256117168225,6528.967305233602,5586.147308349608,6511.274136995014,6312.382848639237,4788.637161254882,7648.217050652754,4655.122756958007,5675.0523416619535,5356.575313367342,-17992.007104974044,5897.409037539833,5778.827165302477,5737.794073004471,5626.113791214792,3324.8725690339734,5798.967261063424,4929.743315044201,-15318.895641126128,-7334.822102596883,-1301.7027001631886,-3014.4264823512026,2133.2816073769013,-4672.9414086592815,-4536.854593377364
-1588.5578958611738,-14394.333488062806,399.8530538458573,2780.525307906301,6184.326974969161,4147.228441740337,-3160.8029415732926,4176.277863351922,6996.895137586091,6532.229875263414,5588.531494140624,6514.097514905427,6315.519935206363,4793.0290824488575,7657.251859966077,4657.19323409231,5678.252169960423,5360.465300710577,-17986.423090884557,5901.110799689041,5781.274092824834,5740.178258795488,5628.999910856547,3326.441112317537,5801.225963391755,4932.127500835218,-15314.880170320208,-7329.426313701427,-1296.055944342362,-3009.4698855751435,2129.5171034963505,-4670.9336732563215,-4528.196234452096
-1584.9816171746504,-14393.141395167298,411.0210820248252,2781.968367727179,6186.773902491519,4148.232309441817,-3158.0423053942222,4176.717055471319,6997.585296630858,6533.233742964894,5585.6453744988685,6513.4700975920005,6316.3983194451575,4793.593758030941,7655.557833219827,4656.126624659488,5678.754103811163,5361.469168412057,-17988.619051481546,5900.859832763671,5781.5250597502045,5739.864550138774,5629.7528116326575,3326.441112317537,5801.414188585783,4932.6921764173,-15311.93130894711,-7327.104869641754,-1295.2403018349091,-3005.7053816945927,2131.273871973941,-4672.627700002568,-4521.733836123817
-1582.5974313836348,-14394.270746331464,427.0829652485094,2782.4075598465765,6187.526803267629,4146.601024426912,-3159.3598817524153,4176.654313739977,6997.146104511461,6532.229875263414,5581.567161961605,6511.587845651728,6315.394451743678,4790.644896657843,7644.828997160258,4653.428730211759,5677.93846130371,5359.52417474044,-17995.83435058593,5897.910971390573,5779.705549541272,5737.417622616416,5626.9294337222445,3325.123535959344,5801.037738197728,4932.252984297902,-15311.178408171,-7330.053731014853,-1298.9420639841176,-3004.4505470677423,2135.414826242547,-4678.964614868163,-4523.114154213353
-1580.9034046373868,-14393.894295943408,425.6399054276316,2782.2193346525487,6189.283571745218,4147.855859053761,-3155.0307022897814,4177.909148366827,6999.216581645764,6534.363094129059,5582.821996588456,6512.5917133532075,6316.5865446391845,4790.8331218518715,7640.750784622994,4653.742438868472,5679.820713243986,5360.02610859118,-17997.779344257553,5898.036454853258,5780.458450317382,5738.107781661183,5625.549115632709,3324.621602108604,5802.919990138003,4933.256851999383,-15310.990182976971,-7330.681148328278,-1297.4362624318971,-3004.513288799085,2136.3559522126848,-4681.035092002467,-4527.631558870014
-1579.2093778911387,-14391.698335346422,401.2333719353927,2780.525307906301,6191.29130714818,4152.749714098478,-3146.1213764391446,4179.22672472502,7002.290926481547,6539.507916099145,5589.284394916735,6515.289607800934,6320.162823325709,4795.287784777189,7647.9033419960415,4657.506942749023,5683.64795885588,5364.041579397101,-17992.44629709344,5901.9264421964945,5784.599404585988,5742.562444586502,5628.623460468492,3326.0646619294816,5806.308043630499,4936.268455103824,-15309.609864887436,-7324.030524805971,-1288.4641948499177,-3006.2073155453327,2134.3482168097244,-4673.88253462942,-4527.129625019274
-1581.9700140702096,-14394.584454988177,378.52086518940166,2774.188393040707,6186.397452103463,4150.992945620888,-3148.3173370361324,4174.834803531044,6998.589164332339,6537.249213770816,5587.715851633172,6511.587845651728,6317.841379266036,4793.907466687654,7650.852203369139,4656.4403333162,5681.263773064864,5362.535777844881,-17988.368084556176,5900.859832763671,5783.1563447651115,5741.621318616364,5627.494109304327,3324.621602108604,5804.363049958881,4934.386203163548,-15312.119534141137,-7321.458113820928,-1287.4603271484373,-3012.1050382915287,2132.9678987201887,-4669.365129972759,-4528.698168302837
-1592.3851414730673,-14405.18780758506,366.537194502981,2762.016497160259,6172.531529476767,4137.566215113588,-3166.8888895135174,4162.537424187911,6986.103559795178,6523.508774606805,5573.285253424393,6499.290466308593,6306.045933773642,4782.802180240028,7642.382069637901,4646.46439803274,5670.660420467979,5351.55597485994,-17990.877753809877,5891.009380942896,5772.866700824938,5731.7708667955885,5617.706399214894,3317.6572699295843,5795.641949302271,4925.288652118882,-15321.40531037983,-7329.175346776057,-1298.8165805214328,-3020.3869468287417,2133.8462829589844,-4673.631567704048,-4537.670235884817
-1600.6043082789367,-14412.214881495423,364.40397563733546,2753.985555548417,6162.36736899928,4127.151087710731,-3180.315620020816,4152.8124558298205,6976.817783556486,6513.281872397974,5561.678033126027,6489.440014487817,6296.822899266293,4775.147689016241,7638.492082294664,4637.743297376131,5663.005929244191,5343.274066322728,-17995.83435058593,5882.351022017629,5765.212209601151,5724.492825959856,5610.177391453793,3312.198739302785,5789.556001362047,4919.202704178659,-15327.67948351408,-7337.394513581927,-1307.4749394467,-3023.6495168585525,2133.532574302272,-4677.333329853258,-4544.25811767578
-1599.8514075028268,-14409.015053196956,373.37604321931536,2756.3069996080894,6164.437846133583,4130.601882934569,-3172.786612259714,4153.1261644865335,6978.637293765419,6517.297343203895,5561.113357543944,6489.690981413188,6298.3287008185125,4779.037676359478,7650.350269518399,4637.366846988074,5665.2646315725215,5345.658252113744,-17996.9637017501,5882.225538554944,5767.219945004112,5726.563303094161,5612.059643394068,3312.8261566162105,5791.250028108295,4921.398664775647,-15325.107072529036,-7340.594341880397,-1307.600422909385,-3021.2025893361943,2131.148388511256,-4677.584296778628,-4543.379733436986
-1596.7770626670433,-14404.62313200298,383.6029454281455,2760.1969869513255,6170.962986193204,4138.130890695672,-3162.1832596628287,4156.827926635742,6983.342923616107,6525.64199347245,5563.873993723016,6493.580968756424,6304.038198370682,4785.123624299701,7665.094576383891,4640.127483167145,5670.221228348581,5351.305007934569,-17994.70499942177,5885.237141659385,5771.9255748548,5730.516032168739,5617.392690558182,3315.0221172131987,5794.512598138105,4925.5396190442525,-15320.024992290295,-7341.660951313219,-1304.8397867303145,-3019.3830791272608,2131.273871973941,-4678.211714092054,-4539.364262631065
-1598.6593146073187,-14406.379900480568,384.4813296669407,2758.126509817023,6172.907979864824,4139.009274934467,-3165.383087961297,4156.263251053659,6983.217440153422,6527.273278487355,5563.685768528988,6493.7064522191085,6305.794966848272,4784.998140837017,7669.110047189811,4639.813774510433,5670.7231621993205,5352.05790871068,-17995.332416735197,5884.986174734016,5772.615733899567,5730.2650652433695,5620.153326737252,3314.5201833624587,5794.198889481393,4926.229778089021,-15320.526926141032,-7344.860779611687,-1304.4633363422593,-3021.8300066496195,2133.7835412276418,-4681.913476241262,-4538.611361854953
-1602.42381848787,-14409.956179167091,379.775699816252,2755.0521649812395,6172.468787745424,4137.189764725534,-3171.469035901521,4154.255515650699,6982.464539377313,6525.704735203793,5562.870126021535,6492.702584517629,6305.2930329975325,4783.053147165399,7667.9806960256465,4638.370714689556,5669.907519691868,5350.740332352487,-17999.724337929172,5883.982307032536,5771.423641004059,5729.135714079203,5621.470903095445,3313.3908321982926,5793.069538317228,4925.351393850226,-15326.236423693204,-7348.750766954923,-1306.5965552079049,-3025.3435436048,2134.410958541067,-4687.12103994269,-4541.685706690738
-1602.6120436818971,-14410.520854749177,378.3953817267167,2756.1815161454047,6174.10007276033,4138.1936324270155,-3171.6572610955486,4155.6358337402335,6985.476142481753,6526.269410785875,5564.689636230468,6494.7103199205885,6306.798834549752,4783.806047941509,7666.474894473426,4639.751032779091,5671.852513363488,5351.55597485994,-18004.42996777986,5885.488108584755,5771.988316586143,5730.139581780684,5623.729605423776,3314.457441631116,5794.1361477500495,4926.104294626336,-15330.314636230465,-7348.311574835525,-1308.9807409989205,-3025.218060142115,2133.5953160336135,-4690.5090934351865,-4544.132634213096
-1599.286731920744,-14409.266020122326,385.485197368421,2760.3852121453533,6176.923450670744,4140.640559949373,-3169.775009155273,4159.902271471525,6990.056288869757,6528.2144044574925,5569.8971999318965,6498.788532457853,6309.873179385536,4785.311849493729,7658.192985936214,4643.390053196957,5674.801374736585,5352.999034680817,-18006.93963703356,5888.186003032483,5773.5568598697055,5731.394416407536,5626.239274677477,3316.4024353027335,5795.830174496299,4927.735579641241,-15330.251894499124,-7345.425455193769,-1310.862992939196,-3023.33580820184,2133.720799496299,-4692.893279226201,-4545.450210571288
-1595.773194965563,-14408.387635883531,396.9669342041015,2764.4634246826167,6177.801834909539,4141.644427650853,-3168.645657991108,4163.6040336207325,6991.938540810032,6528.40262965152,5576.547823454203,6502.051102487664,6311.378980937757,4785.0608825683585,7642.256586175215,4646.527139764083,5675.491533781352,5352.246133904708,-18007.002378764904,5889.8172880473885,5774.058793720445,5731.017966019479,5626.741208528217,3316.4651770340765,5795.641949302271,4927.923804835269,-15328.746092946903,-7345.362713462428,-1312.3687944914163,-3024.33967590332,2134.2854750783818,-4694.901014629163,-4547.771654630961
-1595.2085193834805,-14408.88956973427,399.9157955771998,2765.0908419960415,6175.292165655838,4139.950400904605,-3169.524042229903,4163.980484008789,6989.428871556332,6525.704735203793,5580.249585603412,6502.553036338404,6309.684954191508,4783.178630628084,7627.135828921667,4647.593749196904,5673.170089721679,5348.669855218184,-18006.061252794767,5889.503579390675,5772.364766974198,5728.822005422491,5624.858956587941,3314.7711502878287,5793.195021779913,4926.480745014391,-15327.365774857368,-7347.056740208675,-1311.8668606406764,-3026.7238616943355,2134.7874089291217,-4692.767795763517,-4549.96761522795
-1597.7809303685235,-14410.14440436112,390.06534375642474,2762.4556892796563,6171.527661775287,4136.687830874794,-3173.414029573139,4162.035490337171,6985.036950362355,6522.316681711297,5581.19071157355,6501.423685174239,6307.049801475122,4780.857186568411,7619.983271548621,4648.095683047645,5670.221228348581,5344.905351337633,-18001.66933160079,5889.127129002621,5770.231548108552,5726.563303094161,5622.662995990952,3313.830024317691,5791.563736765008,4924.974943462171,-15325.922715036491,-7345.990130775853,-1308.416065416838,-3026.472894768965,2135.038375854492,-4684.485887226305,-4549.151972720497
-1599.9768909655115,-14410.269887823806,380.15215020430713,2760.5106956080385,6169.770893297697,4134.617353740491,-3177.617725573088,4161.910006874486,6983.217440153422,6521.312814009816,5584.578765066046,6502.427552875719,6306.296900699012,4780.167027523642,7620.736172324733,4650.793577495374,5669.970261423211,5344.215192292865,-17992.007104974044,5891.260347868266,5770.545256765265,5726.626044825504,5622.412029065584,3315.1476006758835,5792.755829660516,4924.7239765368,-15324.040463096215,-7340.531600149053,-1303.9614024915193,-3023.775000321237,2135.665793167917,-4674.070759823448,-4545.011018451891
-1599.4749571147715,-14408.262152420846,380.59134232370474,2762.2047223542863,6171.7786287006575,4136.311380486738,-3175.6099901701273,4165.047093441612,6985.727109407122,6523.822483263517,5591.982289364463,6506.756732338353,6308.179152639288,4782.2375046579455,7624.312451011255,4655.1854986893495,5673.044606258994,5347.477762322676,-17983.599712974144,5895.903235987613,5773.745085063732,5729.637647929944,5625.109923513312,3317.5945281982417,5794.826306794817,4924.598493074115,-15321.6562773052,-7334.131943552116,-1300.8870576557358,-3022.080973574989,2135.038375854492,-4667.7965866891955,-4540.49361379523
-1596.7143209357007,-14404.497648540295,387.7438996967516,2767.2240608616876,6177.048934133429,4141.769911113538,-3165.257604498612,4169.940948486328,6990.809189645867,6529.406497353001,5599.197588468852,6512.4662298905205,6312.194623445209,4787.445068359374,7631.339524921617,4659.451936420641,5678.001203035053,5353.81467718827,-17981.654719302525,5900.985316226356,5779.391840884559,5735.535370676141,5632.011513960988,3321.233548616108,5796.645817003751,4924.786718268143,-15319.272091514184,-7331.120340447676,-1299.0048057154604,-3021.328072798879,2132.528706600792,-4667.169169375769,-4538.485878392269
-1592.2596580103823,-14399.603793495578,395.90032477127875,2774.313876503392,6183.762299387078,4149.110693680612,-3155.1561857524666,4175.713187769839,6997.208846242804,6536.559054726048,5602.962092349403,6518.489436099403,6318.029604460064,4794.785850926449,7645.330931010998,4663.843857614616,5683.710700587222,5361.657393606085,-17981.96842795924,5906.130138196441,5787.046332108345,5743.691795750668,5641.234548468337,3327.319496556332,5800.786771272356,4929.053155999433,-15317.20161437988,-7331.622274298416,-1296.7461033871296,-3019.3830791272608,2131.085646779913,-4669.176904778731,-4537.858461078844
-1589.561763562654,-14397.7215415553,401.2333719353927,2778.580314234683,6187.213094610916,4151.745846396998,-3157.1639211554275,4179.414949919048,7001.098833586039,6539.570657830489,5600.8916152151005,6521.689264397872,6320.978465833161,4798.173904418944,7655.8715418765405,4665.851593017577,5686.40859503495,5365.045447098581,-17983.097779123404,5908.702549181486,5791.37551157098,5747.832750019274,5642.8658334832435,3332.401576795076,5805.743368048416,4935.076362208316,-15317.766289961965,-7335.512261641651,-1297.6244876259248,-3019.5085625899465,2131.022905048571,-4674.949144062241,-4538.862328780325
